date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:22:50	811/811	---M--	200	added ('OK')	image/png	etag:%2232b-5b86abd02913a%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/software_development.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/software_development.png	(from https://www.pluralsight.com/)
06:22:51	1524/1524	---M--	200	added ('OK')	image/png	etag:W/%225f4-5b86abd1503e4%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/it_ops.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/it_ops.png	(from https://www.pluralsight.com/)
06:22:52	1222/1222	---M--	200	added ('OK')	image/png	etag:W/%224c6-5b86abd14f05c%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/data_professional.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/data_professional.png	(from https://www.pluralsight.com/)
06:22:55	136581/136581	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:22:54%20GMT	https://www.pluralsight.com/browse/architecture-construction	/home/long/Desktop/tyxoa4/www.pluralsight.com/browse/architecture-construction.html	(from https://www.pluralsight.com/)
06:22:55	1136/1136	---M--	200	added ('OK')	image/png	etag:%22470-5b86abd0391ac%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/architecture_construction.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/architecture_construction.png	(from https://www.pluralsight.com/)
06:22:57	132010/132010	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:22:57%20GMT	https://www.pluralsight.com/browse/manufacturing-design	/home/long/Desktop/tyxoa4/www.pluralsight.com/browse/manufacturing-design.html	(from https://www.pluralsight.com/)
06:22:57	1216/1216	---M--	200	added ('OK')	image/png	etag:%224c0-5b86abc59be31%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/manufacturing_design.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/manufacturing_design.png	(from https://www.pluralsight.com/)
06:23:00	139317/139317	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:22:59%20GMT	https://www.pluralsight.com/browse/cloud-computing	/home/long/Desktop/tyxoa4/www.pluralsight.com/browse/cloud-computing.html	(from https://www.pluralsight.com/)
06:23:00	591/591	---M--	200	added ('OK')	image/png	etag:%2224f-5b86abd02498a%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/cloud.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/cloud.png	(from https://www.pluralsight.com/)
06:23:02	135293/135293	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:02%20GMT	https://www.pluralsight.com/browse/machine-learning	/home/long/Desktop/tyxoa4/www.pluralsight.com/browse/machine-learning.html	(from https://www.pluralsight.com/)
06:23:02	711/711	---M--	200	added ('OK')	image/png	etag:W/%222c7-5b86abd184690%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/machine-learning.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/machine-learning.png	(from https://www.pluralsight.com/)
06:23:04	134481/134481	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:04%20GMT	https://www.pluralsight.com/browse/business-professional	/home/long/Desktop/tyxoa4/www.pluralsight.com/browse/business-professional.html	(from https://www.pluralsight.com/)
06:23:04	548/548	---M--	200	added ('OK')	image/png	etag:W/%22224-5b86abd21d147%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/business_professional.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/business_professional.png	(from https://www.pluralsight.com/)
06:23:05	908/908	---M--	200	added ('OK')	image/png	etag:%2238c-5b86abd02895b%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/information_security.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/information_security.png	(from https://www.pluralsight.com/)
06:23:07	134545/134545	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:07%20GMT	https://www.pluralsight.com/browse/creative-professional	/home/long/Desktop/tyxoa4/www.pluralsight.com/browse/creative-professional.html	(from https://www.pluralsight.com/)
06:23:07	1277/1277	---M--	200	added ('OK')	image/png	etag:%224fd-5b86abc5b40e9%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/creative_professional.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/images/global/header/creative_professional.png	(from https://www.pluralsight.com/)
06:23:09	73317/73317	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:20:45%20GMT	https://www.pluralsight.com/pricing	/home/long/Desktop/tyxoa4/www.pluralsight.com/pricing.html	(from https://www.pluralsight.com/)
06:23:10	74122/74122	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:22:09%20GMT	https://www.pluralsight.com/blog	/home/long/Desktop/tyxoa4/www.pluralsight.com/blog.html	(from https://www.pluralsight.com/)
06:23:11	125407/125407	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:10%20GMT	https://www.pluralsight.com/customer-stories	/home/long/Desktop/tyxoa4/www.pluralsight.com/customer-stories.html	(from https://www.pluralsight.com/)
06:23:13	104761/104761	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:13%20GMT	https://www.pluralsight.com/resource-center/webinars	/home/long/Desktop/tyxoa4/www.pluralsight.com/resource-center/webinars.html	(from https://www.pluralsight.com/)
06:23:13	51364/51364	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:13%20GMT	https://www.pluralsight.com/live	/home/long/Desktop/tyxoa4/www.pluralsight.com/live.html	(from https://www.pluralsight.com/)
06:23:15	63545/63545	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:14%20GMT	https://www.pluralsight.com/live-europe	/home/long/Desktop/tyxoa4/www.pluralsight.com/live-europe.html	(from https://www.pluralsight.com/)
06:23:16	79683/79683	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:21:11%20GMT	https://www.pluralsight.com/search	/home/long/Desktop/tyxoa4/www.pluralsight.com/search.html	(from https://www.pluralsight.com/)
06:23:17	201851/201851	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:21:39%20GMT	https://www.pluralsight.com/pricing/free-trial	/home/long/Desktop/tyxoa4/www.pluralsight.com/pricing/free-trial.html	(from https://www.pluralsight.com/)
06:23:18	86132/86132	---MCZ	200	added ('OK')	application/font-woff	etag:%2215074-5b86abe75156d-gzip%22	https://www.pluralsight.com/content/dam/pluralsight2/font/ps-commons/PS_TT_Commons_Regular.woff	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/font/ps-commons/PS_TT_Commons_Regular.woff	(from https://www.pluralsight.com/)
06:23:19	86000/86000	---MCZ	200	added ('OK')	application/font-woff	etag:%2214ff0-5b86abda86da8-gzip%22	https://www.pluralsight.com/content/dam/pluralsight2/font/ps-commons/PS_TT_Commons_Bold.woff	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/font/ps-commons/PS_TT_Commons_Bold.woff	(from https://www.pluralsight.com/)
06:23:20	92555/92555	---M--	200	added ('OK')	image/jpeg	etag:%222218e-5b86ac08efb5f%22	https://www.pluralsight.com/content/pluralsight/en/jcr:content/main/generic_block_copy_c_1058486430/image-res.img.b73d30d5-280e-4bd6-bac1-3ae85208b09e.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/jcr_content/main/generic_block_copy_c_1058486430/image-res.img.b73d30d5-280e-4bd6-bac1-3ae85208b09e.jpg	(from https://www.pluralsight.com/)
06:23:21	85548/85548	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2214e2c-5b86bd774132b-gzip%22	https://www.pluralsight.com/content/dam/pluralsight2/font/ps-commons/PS_TT_Commons_Medium.woff	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/dam/pluralsight2/font/ps-commons/PS_TT_Commons_Medium.woff	(from https://www.pluralsight.com/)
06:23:22	172842/172842	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:21%20GMT	https://www.pluralsight.com/tech-index	/home/long/Desktop/tyxoa4/www.pluralsight.com/tech-index.html	(from https://www.pluralsight.com/)
06:23:23	75438/75438	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:22%20GMT	https://www.pluralsight.com/live/product-launch/cloud-labs	/home/long/Desktop/tyxoa4/www.pluralsight.com/live/product-launch/cloud-labs.html	(from https://www.pluralsight.com/)
06:23:24	79232/79232	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:23%20GMT	https://www.pluralsight.com/live/product-launch/certifications-coverage	/home/long/Desktop/tyxoa4/www.pluralsight.com/live/product-launch/certifications-coverage.html	(from https://www.pluralsight.com/)
06:23:25	75941/75941	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:24%20GMT	https://www.pluralsight.com/live/product-launch/delivery-module	/home/long/Desktop/tyxoa4/www.pluralsight.com/live/product-launch/delivery-module.html	(from https://www.pluralsight.com/)
06:23:25	60337/60337	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:25%20GMT	https://www.pluralsight.com/build-better/tech-in-2021	/home/long/Desktop/tyxoa4/www.pluralsight.com/build-better/tech-in-2021.html	(from https://www.pluralsight.com/)
06:23:27	119864/119864	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:26%20GMT	https://www.pluralsight.com/product/skills/free	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/skills/free.html	(from https://www.pluralsight.com/)
06:23:28	62049/62049	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:27%20GMT	https://www.pluralsight.com/customer-stories/business/vmware	/home/long/Desktop/tyxoa4/www.pluralsight.com/customer-stories/business/vmware.html	(from https://www.pluralsight.com/)
06:23:28	122543/122543	---M--	200	added ('OK')	image/png	etag:W/%221deaf-5b86ac46b4728%22	https://www.pluralsight.com/content/pluralsight/en/jcr:content/main/targeted_section/targeted-parsys-default/generic_block_143764/parsys/columns/column-parsys-1/generic_block/image-res.img.cfd4cb3a-7fb6-4ccb-8b20-b385ca7703c6.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/jcr_content/main/targeted_section/targeted-parsys-default/generic_block_143764/parsys/columns/column-parsys-1/generic_block/image-res.img.cfd4cb3a-7fb6-4ccb-8b20-b385c	(from https://www.pluralsight.com/)
06:23:29	35788/35788	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:28%20GMT	https://www.pluralsight.com/story/ryan-chasteauneuf	/home/long/Desktop/tyxoa4/www.pluralsight.com/story/ryan-chasteauneuf.html	(from https://www.pluralsight.com/)
06:23:29	40143/40143	---M-Z	200	added ('OK')	application/javascript	etag:%229ccf-5b86abe38fb1c-gzip%22	https://www.pluralsight.com/etc/clientlibs/pluralsight/main/js/separates/slick.min.js	/home/long/Desktop/tyxoa4/www.pluralsight.com/etc/clientlibs/pluralsight/main/js/separates/slick.min.js	(from https://www.pluralsight.com/)
06:23:30	176509/176509	---M--	200	added ('OK')	image/png	etag:%222b17d-5b86bd666ec35%22	https://www.pluralsight.com/content/pluralsight/en/jcr:content/main/targeted_section/targeted-parsys-customer-types-1/generic_block/parsys/columns/column-parsys-1/generic_block/image-res.img.31f291c8-2070-44e6-a51a-47a83e6535cd.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/jcr_content/main/targeted_section/targeted-parsys-customer-types-1/generic_block/parsys/columns/column-parsys-1/generic_block/image-res.img.31f291c8-2070-44e6-a51a-47a	(from https://www.pluralsight.com/)
06:23:31	122543/122543	---M--	200	added ('OK')	image/png	etag:W/%221deaf-5b86bd81c0ff3%22	https://www.pluralsight.com/content/pluralsight/en/jcr:content/main/targeted_section/targeted-parsys-customer-types-2/generic_block_143764/parsys/columns/column-parsys-1/generic_block/image-res.img.d552c3f3-d8c1-4cd5-8dfe-cac3399a5240.png	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/jcr_content/main/targeted_section/targeted-parsys-customer-types-2/generic_block_143764/parsys/columns/column-parsys-1/generic_block/image-res.img.d552c3f3-d8c1-4cd5-8	(from https://www.pluralsight.com/)
06:23:31	118608/118608	---M--	200	added ('OK')	image/jpeg	etag:%221fb0b-5b86abf74854e%22	https://www.pluralsight.com/content/pluralsight/en/jcr:content/main/generic_block_1609496607/image-res.img.cdba7117-9958-4f96-a0ea-4ebade245bfd.jpg	/home/long/Desktop/tyxoa4/www.pluralsight.com/content/pluralsight/en/jcr_content/main/generic_block_1609496607/image-res.img.cdba7117-9958-4f96-a0ea-4ebade245bfd.jpg	(from https://www.pluralsight.com/)
06:23:32	29469/29469	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:31%20GMT	https://www.pluralsight.com/product/contact-sales	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/contact-sales.html	(from https://www.pluralsight.com/)
06:23:33	152919/152919	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:32%20GMT	https://www.pluralsight.com/buy?sku=PROFESSIONAL-SG&quantity=10	/home/long/Desktop/tyxoa4/www.pluralsight.com/buycff1.html	(from https://www.pluralsight.com/)
06:23:34	152945/152945	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:33%20GMT	https://www.pluralsight.com/buy?sku=PROFESSIONAL-SG-PILOT&quantity=10	/home/long/Desktop/tyxoa4/www.pluralsight.com/buy0765.html	(from https://www.pluralsight.com/)
06:23:35	87757/87757	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:34%20GMT	https://www.pluralsight.com/industries/government	/home/long/Desktop/tyxoa4/www.pluralsight.com/industries/government.html	(from https://www.pluralsight.com/)
06:23:36	93673/93673	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:35%20GMT	https://www.pluralsight.com/gift-of-pluralsight	/home/long/Desktop/tyxoa4/www.pluralsight.com/gift-of-pluralsight.html	(from https://www.pluralsight.com/)
06:23:37	127329/127329	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:36%20GMT	https://www.pluralsight.com/product/role-iq	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/role-iq.html	(from https://www.pluralsight.com/)
06:23:38	90586/90586	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:37%20GMT	https://www.pluralsight.com/product/iris	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/iris.html	(from https://www.pluralsight.com/)
06:23:39	73398/73398	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:38%20GMT	https://www.pluralsight.com/authors	/home/long/Desktop/tyxoa4/www.pluralsight.com/authors.html	(from https://www.pluralsight.com/)
06:23:40	104914/104914	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:39%20GMT	https://www.pluralsight.com/product/professional-services	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/professional-services.html	(from https://www.pluralsight.com/)
06:23:41	136068/136068	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:40%20GMT	https://www.pluralsight.com/about	/home/long/Desktop/tyxoa4/www.pluralsight.com/about.html	(from https://www.pluralsight.com/)
06:23:42	123022/123022	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:41%20GMT	https://www.pluralsight.com/careers	/home/long/Desktop/tyxoa4/www.pluralsight.com/careers.html	(from https://www.pluralsight.com/)
06:23:43	99139/99139	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:42%20GMT	https://www.pluralsight.com/newsroom	/home/long/Desktop/tyxoa4/www.pluralsight.com/newsroom.html	(from https://www.pluralsight.com/)
06:23:45	167695/167695	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:45%20GMT	https://www.pluralsight.com/resource-center	/home/long/Desktop/tyxoa4/www.pluralsight.com/resource-center.html	(from https://www.pluralsight.com/)
06:23:49	118948/118948	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:20:44%20GMT	https://www.pluralsight.com/product/downloads	/home/long/Desktop/tyxoa4/www.pluralsight.com/product/downloads.html	(from https://www.pluralsight.com/)
06:23:49	88038/88038	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:49%20GMT	https://www.pluralsight.com/events	/home/long/Desktop/tyxoa4/www.pluralsight.com/events.html	(from https://www.pluralsight.com/)
06:23:50	2872039/2872039	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:48%20GMT	https://www.pluralsight.com/guides	/home/long/Desktop/tyxoa4/www.pluralsight.com/guides.html	(from https://www.pluralsight.com/)
06:23:52	150610/150610	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:52%20GMT	https://www.pluralsight.com/teach	/home/long/Desktop/tyxoa4/www.pluralsight.com/teach.html	(from https://www.pluralsight.com/)
06:23:52	75410/75410	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:52%20GMT	https://www.pluralsight.com/partners	/home/long/Desktop/tyxoa4/www.pluralsight.com/partners.html	(from https://www.pluralsight.com/)
06:23:54	69483/69483	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:53%20GMT	https://www.pluralsight.com/affiliate	/home/long/Desktop/tyxoa4/www.pluralsight.com/affiliate.html	(from https://www.pluralsight.com/)
06:23:55	61464/61464	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:54%20GMT	https://www.pluralsight.com/subscribe	/home/long/Desktop/tyxoa4/www.pluralsight.com/subscribe.html	(from https://www.pluralsight.com/)
06:23:56	63259/63259	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:23:55%20GMT	https://www.pluralsight.com/contact	/home/long/Desktop/tyxoa4/www.pluralsight.com/contact.html	(from https://www.pluralsight.com/)
